ID; NumComplains; hour_id; LCID; RACH_Setup_Completion_Success_Rate_AVG; Total_RRC_Connection_Setup_Success_Ratio_AVG; Total_RRC_Connection_Re_establishment_Success_Ratio_AVG; Radio_Bearer_Success_Ratio_AVG; ERAB_SetupSR_AVG; HO_Success_Ratio_intra_eNB_AVG; Average_CQI_AVG; Radio_Bearer_Drop_Ratio_AVG; Average_Physical_Resource_Block_Usage_UL_AVG; Average_Physical_Resource_Block_Usage_DL_AVG; Complete_RACH_Setup_Success_Rate_AVG; AGG1_blocked_distribution_rate_AVG; AGG2_blocked_distribution_rate_AVG; AGG4_blocked_distribution_rate_AVG; AGG8_blocked_distribution_rate_AVG; ECM_failure_ratio_due_to_Rejection_by_RRM_RAC_AVG; AGG_level_block_Rate_AVG; ERAB_Drop_Ratio_with_UE_Lost_cause_initiated_by_eNB_AVG
10083;0;11/22/2015 20:00;25140113;0.9973221;0.9996024;0.3771192;0.9996337;0.9999126;0.988914;9.327168;0.000525181;3.632353;26.34517;0.868860084;0.257741849;0.264165294;0.131625966;0.346466975;0;0.000119412;4.17E-05
10084;0;11/22/2015 20:00;300Q6233;0.9999152;0.9999236;0.6125;0.999694;0.9971752;0.9979425;9.280632;0.009025;0.09924243;1.603178;0.873148559;0.009858729;0.069047966;0.140892797;0.093759746;0;3.64E-06;0
10085;0;11/22/2015 20:00;70111132;0.9959044;0.9997351;0.375;0.9998796;0.9999221;0.9976062;9.759037;0.001592222;0.5663793;10.27437;0.992426303;0.192621933;0.270014118;0.37221958;0.156740924;0;0.000102101;0
10086;0;11/22/2015 20:00;812T0133;0.9839087;0.9993993;0.6156457;0.9985929;0.9984171;0.9992598;9.595129;0.006201481;0.1420732;1.595168;0.777066471;0.103466134;0.16685437;0.232597395;0.085317563;0;3.84E-05;2.57E-05
10087;0;11/22/2015 20:00;1141F233;0.9989136;0.9999781;0.975;0.999966;1;1;13.9817;0.001236667;0.329918;1.773109;0.879518991;0.178809748;0.104092521;0.073260168;0.013585378;0;2.35E-06;1.03E-05
10088;0;11/22/2015 20:00;23734232;0.9974133;0.9982741;0.306666;0.9973133;0.9995978;0.9974612;12.03273;0.1020967;0.03333334;0.7722689;0.884754956;0;0;0;0;0;0;0.00210084
10089;0;11/22/2015 20:00;35116111;0.9969895;0.9996442;0.7884896;0.9997851;0.9999674;0.9914722;9.928623;0.000824839;2.446008;10.06387;0.951951008;0.330245966;0.220286975;0.091557563;0.357909496;0;2.95E-05;2.32E-05
10090;0;11/22/2015 20:00;351B3112;0.9997837;0.9994522;0.9166663;0.9997958;0.9999605;0.9980676;10.47713;0.002025;0.1149599;1.638095;0.957320588;0.043035378;0.030600168;0.03501395;0.160258067;0;8.40E-07;1.76E-05
10091;0;11/22/2015 20:00;404B1231;0.9972476;0.997516;0.2226448;0.999202;0.9997014;0.9959272;8.370259;0.001665965;1.737185;17.64412;0.854143529;0.123482269;0.227363697;0.37858479;0.270569496;0;0.001049916;0.00016916
10092;0;11/22/2015 20:00;40617232;0.9941514;0.9979233;0.2740563;0.9978087;0.9993486;0.9976287;9.720137;0.003652222;0.3283333;4.531667;0.828222667;0.172926;0.2683;0.362836;0.195938;0;8.80E-05;0
10093;0;11/22/2015 20:00;100A3111;0.9897993;0.9992489;0.4852408;0.9982925;0.9997665;0.995048;8.789122;0.00176687;7.37521;42.96828;0.810334454;0.183700084;0.283456723;0.177076134;0.355767059;0;0.000498992;0.000100252
10094;0;11/22/2015 20:00;10888112;0.9988125;0.9993315;0.509832;0.9997439;0.9999256;0.992447;11.3373;0.00034236;1.883193;13.58529;0.847244622;0.390912773;0.233116134;0.108416134;0.267555042;0;5.30E-05;4.23E-05
10095;0;11/22/2015 20:00;11027231;0.9917115;0.993857;0.1827202;0.9984947;0.998345;0.9851598;8.623028;0.002082907;0.7454095;7.860854;0.788596218;0.162767647;0.206768992;0.348279748;0.265376807;0;0.000416218;0.000157059
10096;0;11/22/2015 20:00;22109233;0.9982414;0.999824;0.1736834;0.9963493;0.9983144;0.9979438;11.21869;0.016063;1.043513;7.653817;0.869821835;0.197102479;0.157284076;0.225251134;0.13884958;0;0.000226261;3.38E-05
10097;0;11/22/2015 20:00;24472112;0.99608;0.9991932;0.4075459;0.999387;0.9998027;0.9798307;8.95514;0.000801648;2.167437;11.73676;0.858088908;0.148611429;0.156047731;0.117838235;0.577503277;0;7.82E-05;5.65E-05
10098;0;11/22/2015 20:00;330G7112;0.9974777;0.9980209;0.3651353;0.9993877;0.9996691;0.9653395;7.755337;0.000962143;0.9954545;10.14773;0.813826364;0.071683182;0.091558182;0.113617273;0.723142273;0;4.77E-05;0.000110909
10099;0;11/22/2015 20:00;51410112;0.9944466;0.9995733;0.7461798;0.9994813;0.9998783;0.999092;9.012436;0.001543;1.00077;9.131513;0.931735546;0.166343529;0.183271261;0.149143445;0.450821345;0;3.28E-05;7.33E-05
10100;0;11/22/2015 20:00;11620113;0.9981561;0.999176;0.3328549;0.9993728;0.9998389;0.992824;8.691987;0.000704151;2.690336;26.17689;0.847495042;0.14338916;0.197193529;0.145671681;0.513745966;0;0.000148151;3.95E-05
10101;0;11/22/2015 20:00;20916111;1;0.9991883;0.5;0.999537;0.9994318;1;11.3854;0.520835;0.06363636;0.4002101;0.959567955;0;0;0;0;0;0;0
10102;0;11/22/2015 20:00;23352112;0.9915272;0.9987065;0.7023392;0.9994991;0.9994201;0.9981561;10.13297;0.004966667;0.2180556;0.6682773;0.785332857;0;0;0.004201681;0.071428571;0;8.40E-08;0
10103;0;11/22/2015 20:00;23721231;0.9968973;0.999567;1;1;1;1;10.59606;;0.06538462;0.9802521;0.843961282;0.012605042;0;0.021008403;0.008403361;0;1.68E-07;0
10104;0;11/22/2015 20:00;25302111;0.7157182;0.998975;0.4677866;0.9988124;0.9998134;0.9930757;13.35183;0.003718947;0.1560811;0.7705182;0.775844706;0.033613445;0;0;0.058823529;0;2.52E-07;1.05E-05
10105;0;11/22/2015 20:00;320P4111;0.9945282;0.9990636;0.3722232;0.9993988;0.9999235;0.9969756;8.961666;0.00073;1.490336;12.50441;0.841501176;0.13569395;0.184394706;0.116746471;0.563163613;0;7.01E-05;6.53E-05
10106;0;11/22/2015 20:00;54104111;0.9937239;0.999904;0.8077062;0.9997884;0.9999707;0.9851129;11.77258;0.001049167;0.6354348;5.663445;0.947649412;0.299177563;0.105715714;0.033216807;0.150125126;0;3.28E-06;2.78E-05
10107;0;11/22/2015 20:00;70134132;0.9905809;0.9981986;0.5437928;0.996892;0.9980361;0.9968064;11.03129;0.02175588;0.3282408;3.369748;0.957556723;0.197624874;0.187161681;0.307658067;0.139488151;0;2.93E-05;4.80E-05
10108;0;11/22/2015 20:00;70976113;0.9991522;0.9995764;0.595896;0.9995969;0.9999463;1;9.992008;0.001262368;0.5228992;5.413025;0.945695714;0.198011933;0.16757437;0.086626387;0.413334202;0;1.29E-05;3.17E-05
10109;0;11/22/2015 20:00;82525233;0.9941891;0.9934057;0.2533194;0.9990011;0.9993051;0.9892316;9.257257;0.005168261;0.6125772;4.197059;0.938078571;0.129751429;0.137408403;0.417648403;0.22275437;0;8.93E-05;0
10110;0;11/22/2015 21:00;300G7231;0.992703;0.9980503;0.1748411;0.9985327;0.9991043;0.9879619;10.06005;0.0022975;0.6122881;4.504412;0.836434118;0.266055546;0.250943193;0.333744034;0.140854202;0;0.00015916;0.000193361
10111;0;11/22/2015 21:00;40004113;0.9970339;0.998836;0.5352385;0.9976659;0.9997181;0.9973698;8.7994;0.002334118;6.744328;45.89475;0.925682269;0.156380084;0.296963697;0.166736975;0.379918571;0;0.000339496;4.01E-05
10112;0;11/22/2015 21:00;324B8112;0.9909996;0.9988108;0.3629491;0.9995881;0.9998385;0.9942067;9.618966;0.00057;2.577311;21.05504;0.836787395;0.235933361;0.21308916;0.099446723;0.45153084;0;8.65E-05;6.13E-05
10113;0;11/22/2015 21:00;32579231;0.9918739;0.993547;0.2849005;0.9949738;0.986759;0.9463514;9.986751;0.008668406;0.3900424;4.751681;0.855786555;0.207658571;0.27889479;0.348074538;0.156969328;0;8.91E-05;0.000211092
10114;0;11/22/2015 21:00;403F7212;0.995258;0.9990225;0.6226253;0.9987846;0.9998745;0.9824746;9.108294;0.001339167;2.386765;18.08403;0.864907815;0.213562017;0.254460084;0.129723277;0.402255042;0;0.000105378;5.28E-05
10115;0;11/22/2015 21:00;72004113;0.9975755;0.9983099;0.657685;0.9990068;0.9997455;0.9977591;9.183572;0.001423976;2.376471;14.81702;0.939411849;0.149528151;0.256213277;0.145485882;0.448772101;0;0.000111345;4.32E-05
10116;0;11/22/2015 21:00;10035131;0.9989313;0.999356;0.4302787;0.9990202;0.9963543;0.9976503;14.28176;0.00277619;0.6873485;3.801541;0.886450084;0.393789496;0.103769664;0.134308739;0.216871765;0;1.88E-05;0.000146891
10117;0;11/22/2015 21:00;42097233;0.9600206;0.9969278;0.1782276;0.9959427;0.9938768;0.9307123;9.200079;0.008324482;0.334322;6.015756;0.756816891;0.214489832;0.212243445;0.407671849;0.165595126;0;0.000141092;0
10118;0;11/22/2015 21:00;43205113;0.8673956;0.9949063;0.3304363;0.9980738;0.9995961;0.991932;9.812937;0.0022922;0.7959384;4.383893;0.170972857;0.118700504;0.105494538;0.084146555;0.674851849;0;2.71E-05;8.93E-05
10119;0;11/22/2015 21:00;701B5111;0.9958142;0.9995946;0.5856234;0.9997545;0.9999576;0.9981076;7.656394;0.001327727;0.3661017;7.672899;0.953204622;0.056825798;0.137026303;0.117903109;0.671438739;0;3.69E-05;1.05E-05
10120;0;11/22/2015 21:00;97809231;1;0.9977525;0.39939;1;1;0.9968648;11.87043;;0.1026316;1.233824;0.98243469;0.016806723;0;0.008403361;0;0;0;0
10121;0;11/22/2015 21:00;11614233;0.9990148;0.998323;0.2337512;0.9994302;0.9995547;0.9985672;8.590419;0.001994412;1.514916;13.39349;0.864745126;0.148852269;0.221977983;0.346125126;0.283044202;0;0.000700252;3.73E-05
10122;0;11/22/2015 21:00;30026113;0.9945994;0.9995434;0.4416761;0.9990279;0.9999022;0.9977651;9.887349;0.0015424;1.829202;11.85861;0.835651597;0.164995714;0.203721513;0.121029412;0.485042605;0;5.08E-05;0.000121345
10123;0;11/22/2015 21:00;33442112;0.9976747;0.999665;0.366426;0.999707;0.9999223;0.9900823;10.52015;0.000571639;0.9665967;13.58803;0.851337731;0.348589832;0.182119244;0.086593277;0.382698403;0;2.65E-05;8.30E-05
10124;0;11/22/2015 21:00;41217211;0.9808643;0.9976985;0.4851666;0.9991299;0.9997808;0.9933271;7.923622;0.001025149;1.628151;14.4042;0.924569748;0.102887395;0.168087395;0.150064034;0.57896084;0;9.89E-05;3.87E-05
10125;0;11/22/2015 21:00;97811111;0.9998667;0.999139;0.9041667;0.9997097;0.9997855;0.9993565;10.56147;0.002031765;0.4038461;1.567647;0.962193866;0.036494622;0.058223277;0.010604286;0.129972017;0;6.72E-07;0
10126;0;11/22/2015 21:00;11027112;0.9810145;0.9959436;0.2775726;0.9989648;0.9997411;0.9851879;6.646324;0.001119909;2.497689;19.76821;0.83633958;0.034820252;0.082787815;0.092493025;0.789900084;0;0.000196891;8.78E-05
10127;0;11/22/2015 21:00;242N6133;0.9952036;0.9981014;0.2256503;0.9994964;0.9998495;0.9803113;9.643354;0.004280714;0.1857843;3.889496;0.82300958;0.165208067;0.228487647;0.364548824;0.208141429;0;4.21E-05;0
10128;0;11/22/2015 21:00;63032132;0.9977176;0.9994128;0.585715;0.9992348;0.99824;0.997454;10.49637;0.00433619;0.3522321;4.016387;0.931580168;0.150598319;0.213124538;0.428698235;0.20757916;0;0.000122185;4.68E-05
10129;0;11/22/2015 21:00;63801231;0.9984109;0.9965123;0.3296052;0.9984823;0.9993737;0.9525334;10.07362;0.002695672;0.9492998;5.197199;0.808639664;0.360334286;0.187949412;0.265963109;0.185753866;0;0.000153445;1.11E-05
10130;0;11/22/2015 21:00;72007111;0.9979478;0.9986812;0.6475523;0.9996554;0.9999121;0.9979379;8.584633;0.0008202;1.019118;6.661134;0.861128487;0.16043;0.182541429;0.151549748;0.49707521;0;3.35E-05;3.00E-05
10131;0;11/22/2015 21:00;10030131;0.9922099;0.9997041;0.5346668;0.9994403;0.9992586;1;11.93594;0.004440667;0.1781144;2.547759;0.897737059;0.24394395;0.149597563;0.217309916;0.111837395;0;1.58E-05;8.91E-05
10132;0;11/22/2015 21:00;105L6113;0.9977067;0.9979627;0.4845409;0.9990914;0.9995132;0.9939904;8.946926;0.000982909;5.584384;27.1187;0.825467395;0.200727395;0.277830756;0.172646975;0.348794034;0;0.00021042;6.61E-05
10133;0;11/22/2015 21:00;40146231;0.9976043;0.9988618;0.3995016;0.9996756;0.9998182;0.992726;10.05363;0.00297;0.4014957;5.1;0.861097059;0.28597605;0.252887563;0.319671765;0.124657647;0;9.04E-05;0.000110336
10134;0;11/22/2015 21:00;42820133;0.9652962;0.9950334;0.1572163;0.999568;0.9996845;0.9997082;8.845202;0.001606563;0.4137712;6.132773;0.36854;0.15267605;0.252798487;0.392902101;0.201623529;0;0.000256303;0.000108067
10135;0;11/22/2015 21:00;55815233;0.9996924;0.998753;0.61979;0.9995661;0.9998676;0.9976664;10.83496;0.005164;0.2400793;3.833683;0.958951429;0.186036471;0.169615126;0.143938992;0.071837983;0;5.63E-06;6.00E-05
10136;0;11/22/2015 21:00;90608112;0.9988325;0.9999236;0.7515258;0.999378;0.9999276;0.9973835;11.20888;0.002741481;0.221978;1.547899;0.971386975;0.119227731;0.014485798;0.016806723;0.15200084;0;1.18E-06;0
10137;0;11/22/2015 21:00;111Q4231;0.9999401;0.9991876;0.6482782;0.9987482;0.9992387;0.9982639;13.34697;0.01064;0.2542553;3.05021;0.893333277;0.169178992;0.120675042;0.258517311;0.090284034;0;1.70E-05;1.96E-05
10138;0;11/22/2015 21:00;22197232;1;1;0.2;0.9991409;1;0.9893617;10.42264;0.08333;0.09166667;0.75;0.928231262;0;0;0;0;0;0;0
10139;0;11/22/2015 21:00;221P7113;0.9980692;0.9996977;0.4410317;0.9996096;0.9999253;0.998094;9.539427;0.000587975;1.663235;23.06492;0.872279076;0.138272689;0.254901597;0.148177311;0.458648487;0;0.00011605;9.59E-05
10140;0;11/22/2015 21:00;30342112;0.9952531;0.9990391;0.4114369;0.9997292;0.9999377;0.9967251;10.78981;0.000495846;0.6306723;7.928361;0.844220084;0.151685798;0.18865084;0.11500563;0.527851176;0;3.23E-05;7.31E-05
10141;0;11/22/2015 21:00;420B4113;0.9989849;0.9993604;0.695266;0.9995767;0.9999791;0.9985496;8.925902;0.000763182;1.486134;17.44454;0.932075714;0.149938824;0.230390588;0.137307227;0.482363697;0;9.53E-05;2.75E-05
10142;0;11/22/2015 21:00;55316112;0.9999428;0.9993144;0.9166675;0.9998558;0.9998745;1;10.75197;0.00572;0.1325758;0.787465;0.951698908;0;0;0;0.042016807;0;8.40E-08;0
10143;0;11/22/2015 21:00;807D0233;0.8561622;0.9992023;0.3821433;0.9991311;0.9998278;0.9980667;10.35525;0.003128;0.4375;5.369444;0.802466667;0.317416667;0.22551;0.341785;0.11529;0;0.00012;0
10144;0;11/22/2015 21:00;23707111;0.9986427;0.9996781;0.8888889;0.9998609;0.9999631;0.9984569;11.65571;0.002364286;0.05410959;1.058824;0.870288571;0.008403361;0.021008403;0.016806723;0.088235294;0;0;2.29E-05
10145;0;11/22/2015 21:00;52309231;0.9875395;0.9977298;0.2493016;0.9994322;0.9986016;0.9835062;9.857569;0.001299423;1.871499;10.88978;0.674431765;0.265608571;0.255463866;0.292807143;0.186121008;0;0.000486303;4.53E-05
10146;0;11/22/2015 21:00;523T1113;0.994422;0.9993201;0.4947661;0.9996279;0.9998509;0.9956901;8.987264;0.000714194;2.864076;16.19769;0.958757983;0.150811008;0.227145462;0.13663084;0.485412941;0;0.000101681;1.80E-05
10147;0;11/22/2015 21:00;54112211;0.9866753;0.9989988;0.8748228;0.9990878;0.9997868;0.9740828;9.424769;0.003501613;0.3535;2.484034;0.87646605;0.039470168;0.092812689;0.064309412;0.282399328;0;4.37E-06;2.96E-05
10148;0;11/22/2015 22:00;30284231;0.9989396;0.9983536;0.1877361;0.9994429;0.999537;0.9761653;9.848796;0.002652;0.4884616;7.340966;0.813830756;0.163726218;0.262752353;0.344860084;0.220258151;0;0.000187563;9.17E-05
10149;0;11/22/2015 22:00;33414232;0.9785627;0.9982607;0.1376104;0.9985027;0.9997842;0.9887902;9.033141;0.003361887;0.5908898;8.49979;0.838770252;0.180276639;0.221982437;0.390846303;0.206894538;0;0.000298571;0.000126471
10150;0;11/22/2015 22:00;51006212;0.9952015;0.9997347;0.3806284;0.9990607;0.9996346;0.998648;10.28204;0.000980526;4.811975;28.43046;0.928117059;0.49438605;0.237347227;0.087890504;0.18037605;0;0.000139748;4.65E-05
10151;0;11/22/2015 22:00;116K2132;0.9892778;0.9987466;0.166567;0.9991567;0.9996299;0.9962724;9.165652;0.001730345;1.332143;16.44034;0.854497395;0.121786723;0.223210924;0.380029328;0.274973109;0;0.000886218;0.000361681
10152;0;11/22/2015 22:00;244A2231;0.9437135;0.9984878;0.4052081;0.9984171;0.9995816;0.9597925;11.25808;0.01507947;0.1130435;0.9268907;0.641852732;0.02240563;0.041718319;0.045265588;0.020862521;0;1.93E-06;3.18E-05
10153;0;11/22/2015 22:00;80721131;0.9971674;0.9983685;0.1569458;0.9989133;0.9995478;0.9731683;9.331646;0.001771507;1.512185;15.50714;0.874335966;0.264037899;0.241351597;0.287773613;0.206836218;0;0.000375798;0.000135714
10154;0;11/22/2015 22:00;24455111;0.9728158;0.9995746;0.4566287;0.9996646;0.9999261;0.9960772;9.0657;0.000665167;1.164195;7.110084;0.799184118;0.14871916;0.191337731;0.120485378;0.497441681;0;4.70E-05;6.41E-05
10155;0;11/22/2015 22:00;324B9112;0.9989833;0.9996551;0.4375336;0.9995585;0.9998205;0.9963914;10.2274;0.000571087;1.136275;14.93445;0.870385966;0.182895546;0.240179496;0.139995126;0.436929748;0;6.53E-05;6.97E-05
10156;0;11/22/2015 22:00;326A3231;0.997409;0.9940999;0.6170334;0.9956811;0.9981406;0.934235;10.2898;0.008861207;0.3239035;2.542647;0.737929664;0.319921261;0.187848992;0.296480336;0.120119328;0;5.84E-05;0.000572689
10157;0;11/22/2015 22:00;42024231;0.9867578;0.9976994;0.5221125;0.9995993;0.9998628;0.9984853;10.76077;0.001987083;0.7371795;6.155252;0.964163697;0.361156134;0.22484437;0.264629328;0.107353109;0;5.66E-05;2.28E-05
10158;0;11/22/2015 22:00;63832111;0.9896525;0.9910805;0.679844;0.9904165;0.9947751;1;7.529073;0.01018241;1.72458;9.472269;0.877584874;0.055610924;0.092059412;0.144924202;0.707405042;0;9.97E-05;0.00026916
10159;0;11/22/2015 22:00;10324132;0.9735898;0.9994862;0.253475;0.9996314;0.9998476;0.9983827;9.858757;0.001686923;1.131723;11.08508;0.850181597;0.296039832;0.258196555;0.269468403;0.176293866;0;0.00029479;5.28E-05
10160;0;11/22/2015 22:00;220G8112;0.9977326;0.9986482;0.3935896;0.9992436;0.9997267;;8.717509;0.000810991;5.02535;29.11478;0.824649244;0.200960924;0.192627647;0.126201176;0.480210084;0;0.000192773;8.22E-05
10161;0;11/22/2015 22:00;40421113;0.9990169;0.9989994;0.7525795;0.9993774;0.9999424;0.9971133;13.32764;0.000892651;1.686139;9.654622;0.853422857;0.462250336;0.071762941;0.058209244;0.189290168;0;4.90E-05;1.23E-05
10162;0;11/22/2015 22:00;407S2232;0.9813625;0.9987455;0.1399457;0.999302;0.9997845;0.9990405;10.26647;0.001745;0.84875;13.53125;0.8640525;0.231034;0.2237985;0.3183455;0.226823;0;0.0003815;7.05E-05
10163;0;11/22/2015 22:00;64883132;0.9980795;0.9941255;0.366062;0.9977298;0.9979831;0.9793962;9.834949;0.003752083;1.421078;6.094258;0.495501513;0.216004622;0.274121008;0.33275395;0.17712042;0;0.000233866;2.34E-05
10164;0;11/22/2015 22:00;80635231;1;0.9999056;0.7976193;0.9999533;0.9999285;0.998009;14.06095;0.00173;0.1802326;2.103151;0.883711429;0.081639328;0.031442605;0.073392773;0.149659832;0;1.93E-06;0
10165;0;11/22/2015 22:00;82422113;0.9927458;0.9950898;0.3864607;0.9984953;0.9993488;0.9984394;7.690306;0.001504706;11.37906;50.16632;0.893781513;0.123173613;0.206478403;0.145077227;0.525270588;0;0.001054874;0.000129496
10166;0;11/22/2015 22:00;92306113;0.9951335;0.9993724;0.7554232;0.9996287;0.9998874;0.9931713;8.772458;0.000833774;0.8863446;8.499579;0.893688655;0.179877143;0.18781958;0.154530504;0.46936916;0;3.12E-05;4.30E-05
10167;0;11/22/2015 22:00;1116D112;0.9535344;0.9995211;0.571336;0.9997408;0.9998883;0.9982035;10.79657;0.000752195;0.3420168;4.102731;0.847680672;0.116708571;0.109388487;0.11463084;0.634062269;0;1.39E-05;9.33E-06
10168;0;11/22/2015 22:00;251F4233;0.9757226;0.9979694;1;1;0.9989028;1;9.835263;;0.09833334;0.9283614;0.726509558;0.008403361;0.008403361;0.008403361;0.008403361;0;0;0
10169;0;11/22/2015 22:00;320T4112;0.9867824;0.9997005;0.4539648;0.9995528;0.9999654;0.9860707;8.652185;0.000700263;1.329412;14.51828;0.865052017;0.146572185;0.191289328;0.149138151;0.513000084;0;7.80E-05;7.39E-05
10170;0;11/22/2015 22:00;32668231;0.9906822;0.9992077;0.1371523;0.9993363;0.9996986;0.9932128;11.56848;0.002547742;0.4894144;3.742857;0.875806303;0.432875546;0.140754622;0.162657563;0.104048739;0;2.93E-05;7.41E-05
10171;0;11/22/2015 22:00;35308111;0.9993943;0.9992937;0.8577948;0.9997681;0.9992696;0.9929743;10.90121;0.00315875;1.146951;0.557563;0.87034156;0.035247479;0.024042941;0.004201681;0.028944874;0;1.68E-07;1.96E-05
10172;0;11/22/2015 22:00;429T5112;0.999218;0.9992945;0.7251018;0.9996231;0.9999203;0.9991983;9.287504;0.000439706;6.219118;30.42122;0.95249605;0.273958067;0.305868571;0.130792017;0.289381345;0;0.000192437;2.05E-05
10173;0;11/22/2015 22:00;52108111;0.9938984;0.9985001;0.3992774;0.999457;0.9997398;0.9997717;9.02112;0.000718;3.32521;19.90882;0.894887227;0.199644958;0.198839328;0.119906471;0.481609664;0;0.000125882;1.05E-05
10174;0;11/22/2015 22:00;94605233;0.9989787;0.9977438;0.1918914;0.9805263;0.9993213;0.6628156;13.991;0.04868417;1.061458;1.897794;0.933590645;0.307842941;0.017156765;0.039215588;0.106372353;0;2.35E-06;0
10175;0;11/22/2015 22:00;23421112;0.9977661;0.9986222;0.3886977;0.9988202;0.999503;0.9819592;7.915728;0.001189746;14.70672;73.1311;0.77517395;0.183980336;0.28869;0.195429748;0.331900084;0;0.002697311;7.69E-05
10176;0;11/22/2015 22:00;2352B231;0.9973149;0.9988872;0.1544114;0.999104;0.9994985;0.9841803;8.954295;0.001545217;0.9461864;10.00882;0.856657143;0.171966723;0.238106639;0.380563529;0.209363529;0;0.000446134;0.000134622
10177;0;11/22/2015 22:00;300C2132;0.9584996;0.9959196;0.102356;0.9996039;0.9995188;0.996977;8.501772;0.001571;0.2228814;3.909664;0.676004706;0.119907563;0.232540336;0.455131008;0.192421092;0;0.000138235;0.000147059
10178;0;11/22/2015 22:00;40818231;0.9989381;0.9971809;0.1845987;0.9994385;0.9995844;0.9911724;9.062506;0.000982647;2.281933;22.22374;0.848706303;0.203671345;0.240241513;0.318997227;0.237090588;0;0.001126807;5.35E-05
10179;0;11/22/2015 22:00;50845112;0.9925728;0.998736;0.7344974;0.999755;0.9999283;0.9947183;9.009805;0.000940645;0.4561254;6.123529;0.781468992;0.103307311;0.118368151;0.132785462;0.569909496;0;1.87E-05;1.31E-05
10180;0;11/22/2015 22:00;7102A131;0.9985276;0.9995767;0.3662279;0.9991891;0.9998955;1;10.20741;0.002353658;0.9497899;8;0.962147479;0.247663277;0.239769664;0.346392857;0.166174118;0;0.000357143;7.58E-05
10181;0;11/22/2015 22:00;74429232;0.8155875;0.9983762;0.08488884;0.9981576;0.9998392;0.9975533;9.537671;0.003846491;0.1600877;3.162185;0.751459664;0.103708739;0.168382269;0.371804622;0.330894706;0;0.00015084;0
10182;0;11/22/2015 22:00;80030111;0.9946736;0.9938936;0.6897737;0.9942004;0.9985688;0.9996695;14.3896;0.006053947;3.216177;5.353151;0.771490336;0.445207479;0.141540252;0.108810504;0.287635714;0;5.39E-05;0.00022605
10183;0;11/22/2015 22:00;82024111;0.9872159;0.9994096;1;0.9987954;0.9987013;1;7.199337;0.01325;0.04;0.5840909;0.885036818;0;0;0;0.045454545;0;0;0
10184;0;11/22/2015 22:00;82715113;0.9934124;0.9998757;0.8803571;0.99976;0.999958;1;11.42795;0.000984828;0.7925847;5.441597;0.964740504;0.358243193;0.063968992;0.020165294;0.246698151;0;3.87E-06;5.55E-06
10185;0;11/22/2015 22:00;90512112;0.9977081;0.9995517;0.6213461;0.9997134;0.9998614;0.9953703;9.656567;0.000406071;3.371849;21.38277;0.943644874;0.260874958;0.301972857;0.151082941;0.286070084;0;0.000103782;1.92E-05
10186;0;11/22/2015 22:00;104RC231;0.9953475;0.9992288;0.6226712;0.9994476;0.9974961;0.9983127;12.99723;0.004886923;0.1052419;1.488913;0.870620306;0.155396522;0.086592478;0.061004609;0.023093174;0;3.09E-06;0.000208609
10187;0;11/22/2015 22:00;10507233;0.9892761;0.9995799;0.29292;0.9996209;0.9999748;0.9990287;11.12488;0.001879583;0.2943182;3.185924;0.839832437;0.202506723;0.210788067;0.349472941;0.144795546;0;4.81E-05;0.000105126
10188;0;11/22/2015 22:00;11579131;0.9971042;0.9959081;0.2770859;0.998301;0.9988436;0.9965046;10.16626;0.002973235;0.7806723;8.333683;0.856698992;0.345697563;0.219362941;0.303737815;0.131201008;0;0.000193193;0.000178655
10189;0;11/22/2015 22:00;20437112;0.9981362;0.9996658;0.6807888;0.9997532;0.9999373;0.9965886;11.30443;0.000506379;2.465406;18.26114;0.879261681;0.40815521;0.298901008;0.097565966;0.195377983;0;5.15E-05;4.00E-05
10190;0;11/22/2015 22:00;242C5111;0.9981427;0.9992793;0.3714907;0.9993107;0.9999146;0.9690573;7.989514;0.000689333;5.861667;38.905;0.841475333;0.124181333;0.144352667;0.119707333;0.611758667;0;0.000363333;0.000141333
10191;0;11/22/2015 22:00;33432233;0.9362661;0.9984653;0.1845737;0.9992136;0.9993609;0.9882265;9.839035;0.002079556;0.587395;5.570588;0.794649916;0.165849664;0.212842773;0.355114874;0.266192857;0;0.00015916;0.000181681
10192;0;11/22/2015 22:00;40016131;0.9979234;0.9967614;0.3066883;0.9984866;0.9993291;0.9965284;8.174714;0.002338831;1.035294;10.50588;0.828185546;0.07546958;0.234819244;0.417750588;0.271960084;0;0.000693109;0.000191597
10193;0;11/22/2015 22:00;403B1132;0.9971496;0.9968249;0.1456115;0.999144;0.9995605;0.9915151;8.32702;0.001198471;1.418137;12.52675;0.809202185;0.173808487;0.217276303;0.354587731;0.254327479;0;0.000961092;0.00010605
10194;0;11/22/2015 22:00;406M2133;0.9986643;0.998925;0.220135;0.9991761;0.9997202;0.9977857;9.904055;0.001077363;1.942857;15.23529;0.879538319;0.361499412;0.260645462;0.264985126;0.112870504;0;0.00064605;5.47E-05
10195;0;11/22/2015 22:00;41434132;0.9972202;0.9948155;0.3827723;0.9965559;0.9993613;0.9993919;8.415891;0.009996342;0.7919444;3.835084;0.922540756;0.141584538;0.236671176;0.285779328;0.117477311;0;3.92E-05;5.25E-05
10196;0;11/22/2015 22:00;42036213;0.9878998;0.9992657;0.725463;0.9997837;0.9999481;0.9978849;7.619992;0.0010725;0.2491597;5.339916;0.95814;0.052536555;0.097766555;0.118664538;0.722628908;0;2.24E-05;2.21E-05
